,recency,frequency,monetary,RecenciaCluster,FrequenciaCluster,monetaryCluster,Score,Seguimento
9068,81,2,293.5,1,1,0,2,Inativo
9069,120,2,274.29999999999995,1,1,0,2,Inativo
9070,104,2,150.9,1,1,0,2,Inativo
9071,182,4,265.2,0,2,0,2,Inativo
9072,179,6,250.45,0,2,0,2,Inativo
9073,189,3,282.8,0,2,0,2,Inativo
9074,170,3,251.60000000000002,0,2,0,2,Inativo
9075,184,3,219.6,0,2,0,2,Inativo
9076,170,3,231.42000000000002,0,2,0,2,Inativo
9077,140,3,190.85999999999999,0,2,0,2,Inativo
9078,173,3,274.70000000000005,0,2,0,2,Inativo
9079,169,3,297.56,0,2,0,2,Inativo
9080,172,3,299.4,0,2,0,2,Inativo
9081,197,3,235.0,0,2,0,2,Inativo
9082,128,3,285.39,0,2,0,2,Inativo
9083,165,3,227.0,0,2,0,2,Inativo
9084,171,5,249.5,0,2,0,2,Inativo
9085,170,3,213.6,0,2,0,2,Inativo
9086,167,8,291.1,0,2,0,2,Inativo
9087,169,4,213.45000000000002,0,2,0,2,Inativo
9088,169,4,279.6,0,2,0,2,Inativo
9089,169,4,296.5,0,2,0,2,Inativo
9090,158,3,171.60000000000002,0,2,0,2,Inativo
9091,169,4,176.98000000000002,0,2,0,2,Inativo
9092,169,3,209.70000000000002,0,2,0,2,Inativo
9093,168,3,149.7,0,2,0,2,Inativo
9094,141,3,231.69,0,2,0,2,Inativo
9095,116,3,222.0,1,2,0,3,Baixo Valor
9096,114,4,296.0,1,2,0,3,Baixo Valor
9097,114,3,150.0,1,2,0,3,Baixo Valor
9098,53,3,271.22,1,2,0,3,Baixo Valor
9099,77,3,170.7,1,2,0,3,Baixo Valor
9100,77,3,215.63000000000002,1,2,0,3,Baixo Valor
9101,31,3,281.64,1,2,0,3,Baixo Valor
9102,73,3,251.70000000000002,1,2,0,3,Baixo Valor
9103,65,3,233.3,1,2,0,3,Baixo Valor
9104,53,3,170.7,1,2,0,3,Baixo Valor
9105,39,3,184.70000000000002,1,2,0,3,Baixo Valor
9106,53,3,244.70000000000002,1,2,0,3,Baixo Valor
9107,52,3,280.7,1,2,0,3,Baixo Valor
9108,79,3,198.07,1,2,0,3,Baixo Valor
9109,50,3,189.8,1,2,0,3,Baixo Valor
9110,49,3,191.0,1,2,0,3,Baixo Valor
9111,48,3,300.6,1,2,0,3,Baixo Valor
9112,92,3,155.39999999999998,1,2,0,3,Baixo Valor
9113,32,3,272.70000000000005,1,2,0,3,Baixo Valor
9114,42,6,256.47,1,2,0,3,Baixo Valor
9115,108,3,239.70000000000002,1,2,0,3,Baixo Valor
9116,101,3,239.70000000000002,1,2,0,3,Baixo Valor
9117,56,3,267.4,1,2,0,3,Baixo Valor
9118,88,3,282.52,1,2,0,3,Baixo Valor
9119,88,3,238.76999999999998,1,2,0,3,Baixo Valor
9120,42,4,289.40000000000003,1,2,0,3,Baixo Valor
9121,86,3,143.3,1,2,0,3,Baixo Valor
9122,115,3,215.60000000000002,1,2,0,3,Baixo Valor
9123,83,3,11.7,1,2,0,3,Baixo Valor
9124,53,3,297.3,1,2,0,3,Baixo Valor
9125,71,3,244.9,1,2,0,3,Baixo Valor
9126,84,4,15.6,1,2,0,3,Baixo Valor
9127,84,3,271.0,1,2,0,3,Baixo Valor
9128,81,4,233.65,1,2,0,3,Baixo Valor
9129,81,4,101.75000000000001,1,2,0,3,Baixo Valor
9130,50,4,195.6,1,2,0,3,Baixo Valor
9131,102,3,256.55,1,2,0,3,Baixo Valor
9132,106,3,182.0,1,2,0,3,Baixo Valor
9133,113,4,274.5,1,2,0,3,Baixo Valor
9134,190,1,439.0,0,0,1,1,Inativo
9135,190,1,439.0,0,0,1,1,Inativo
9136,190,1,462.2,0,0,1,1,Inativo
9137,190,1,405.6,0,0,1,1,Inativo
9138,190,1,439.0,0,0,1,1,Inativo
9139,190,1,708.7,0,0,1,1,Inativo
9140,190,1,857.5,0,0,1,1,Inativo
9141,190,1,367.9,0,0,1,1,Inativo
9142,190,1,389.6,0,0,1,1,Inativo
9143,190,1,373.7,0,0,1,1,Inativo
9144,191,1,319.7,0,0,1,1,Inativo
9145,190,1,353.4,0,0,1,1,Inativo
9146,190,1,356.7,0,0,1,1,Inativo
9147,186,1,348.8,0,0,1,1,Inativo
9148,186,1,585.0,0,0,1,1,Inativo
9149,187,1,695.0,0,0,1,1,Inativo
9150,186,1,359.6,0,0,1,1,Inativo
9151,186,1,580.0,0,0,1,1,Inativo
9152,186,1,489.4,0,0,1,1,Inativo
9153,187,1,622.1,0,0,1,1,Inativo
9154,186,1,629.1,0,0,1,1,Inativo
9155,187,1,549.5,0,0,1,1,Inativo
9156,187,1,749.6,0,0,1,1,Inativo
9157,187,1,509.8,0,0,1,1,Inativo
9158,186,1,695.0,0,0,1,1,Inativo
9159,207,1,331.6,0,0,1,1,Inativo
9160,211,1,384.3,0,0,1,1,Inativo
9161,188,1,358.7,0,0,1,1,Inativo
9162,188,1,358.8,0,0,1,1,Inativo
9163,185,1,469.5,0,0,1,1,Inativo
9164,185,1,323.9,0,0,1,1,Inativo
9165,186,1,659.2,0,0,1,1,Inativo
9166,186,1,599.0,0,0,1,1,Inativo
9167,185,1,659.4,0,0,1,1,Inativo
9168,185,1,324.6,0,0,1,1,Inativo
9169,185,1,759.0,0,0,1,1,Inativo
9170,185,1,431.6,0,0,1,1,Inativo
9171,185,1,493.9,0,0,1,1,Inativo
9172,185,1,389.5,0,0,1,1,Inativo
9173,185,1,418.3,0,0,1,1,Inativo
9174,185,1,603.7,0,0,1,1,Inativo
9175,185,1,329.7,0,0,1,1,Inativo
9176,185,1,574.6,0,0,1,1,Inativo
9177,185,1,313.0,0,0,1,1,Inativo
9178,185,1,319.7,0,0,1,1,Inativo
9179,185,1,335.0,0,0,1,1,Inativo
9180,188,1,387.8,0,0,1,1,Inativo
9181,188,1,328.8,0,0,1,1,Inativo
9182,188,1,569.1,0,0,1,1,Inativo
9183,187,1,359.6,0,0,1,1,Inativo
9184,189,1,559.3,0,0,1,1,Inativo
9185,189,1,580.0,0,0,1,1,Inativo
9186,189,1,439.6,0,0,1,1,Inativo
9187,189,1,379.5,0,0,1,1,Inativo
9188,185,1,339.9,0,0,1,1,Inativo
9189,185,1,429.8,0,0,1,1,Inativo
9190,184,1,442.4,0,0,1,1,Inativo
9191,184,1,365.8,0,0,1,1,Inativo
9192,184,1,748.5,0,0,1,1,Inativo
9193,184,1,838.8,0,0,1,1,Inativo
9194,184,1,417.0,0,0,1,1,Inativo
9195,184,1,478.3,0,0,1,1,Inativo
9196,184,1,639.0,0,0,1,1,Inativo
9197,184,1,447.7,0,0,1,1,Inativo
9198,184,1,357.4,0,0,1,1,Inativo
9199,184,1,441.2,0,0,1,1,Inativo
9200,184,1,844.8,0,0,1,1,Inativo
9201,184,1,769.3,0,0,1,1,Inativo
9202,183,1,376.4,0,0,1,1,Inativo
9203,183,1,329.7,0,0,1,1,Inativo
9204,183,1,319.4,0,0,1,1,Inativo
9205,183,1,384.7,0,0,1,1,Inativo
9206,183,1,314.8,0,0,1,1,Inativo
9207,183,1,769.2,0,0,1,1,Inativo
9208,183,1,338.7,0,0,1,1,Inativo
9209,183,1,335.0,0,0,1,1,Inativo
9210,183,1,459.5,0,0,1,1,Inativo
9211,183,1,829.2,0,0,1,1,Inativo
9212,183,1,599.5,0,0,1,1,Inativo
9213,183,1,318.0,0,0,1,1,Inativo
9214,183,1,401.2,0,0,1,1,Inativo
9215,183,1,839.5,0,0,1,1,Inativo
9216,183,1,789.5,0,0,1,1,Inativo
9217,183,1,559.5,0,0,1,1,Inativo
9218,183,1,729.9,0,0,1,1,Inativo
9219,182,1,554.5,0,0,1,1,Inativo
9220,183,1,439.0,0,0,1,1,Inativo
9221,183,1,737.6,0,0,1,1,Inativo
9222,183,1,521.8,0,0,1,1,Inativo
9223,182,1,331.92,0,0,1,1,Inativo
9224,183,1,339.7,0,0,1,1,Inativo
9225,182,1,309.5,0,0,1,1,Inativo
9226,183,1,377.9,0,0,1,1,Inativo
9227,182,1,482.7,0,0,1,1,Inativo
9228,183,1,307.7,0,0,1,1,Inativo
9229,183,1,413.2,0,0,1,1,Inativo
9230,182,1,399.6,0,0,1,1,Inativo
9231,182,1,358.8,0,0,1,1,Inativo
9232,182,1,387.9,0,0,1,1,Inativo
9233,182,1,439.0,0,0,1,1,Inativo
9234,182,1,658.8,0,0,1,1,Inativo
9235,182,1,388.2,0,0,1,1,Inativo
9236,182,1,559.5,0,0,1,1,Inativo
9237,182,1,660.4,0,0,1,1,Inativo
9238,182,1,399.9,0,0,1,1,Inativo
9239,182,1,605.6,0,0,1,1,Inativo
9240,182,1,329.7,0,0,1,1,Inativo
9241,181,1,658.0,0,0,1,1,Inativo
9242,182,1,319.5,0,0,1,1,Inativo
9243,181,1,532.3,0,0,1,1,Inativo
9244,180,1,309.7,0,0,1,1,Inativo
9245,181,1,329.4,0,0,1,1,Inativo
9246,180,1,308.8,0,0,1,1,Inativo
9247,181,1,389.9,0,0,1,1,Inativo
9248,180,1,310.4,0,0,1,1,Inativo
9249,180,1,313.7,0,0,1,1,Inativo
9250,180,1,396.8,0,0,1,1,Inativo
9251,181,1,320.67,0,0,1,1,Inativo
9252,181,1,406.4,0,0,1,1,Inativo
9253,181,1,332.64,0,0,1,1,Inativo
9254,180,1,350.7,0,0,1,1,Inativo
9255,180,1,551.7,0,0,1,1,Inativo
9256,180,1,329.0,0,0,1,1,Inativo
9257,179,1,689.9,0,0,1,1,Inativo
9258,180,1,318.8,0,0,1,1,Inativo
9259,179,1,439.7,0,0,1,1,Inativo
9260,179,1,323.6,0,0,1,1,Inativo
9261,179,1,343.7,0,0,1,1,Inativo
9262,180,1,665.1,0,0,1,1,Inativo
9263,179,1,551.0,0,0,1,1,Inativo
9264,180,1,409.5,0,0,1,1,Inativo
9265,179,1,444.4,0,0,1,1,Inativo
9266,180,1,319.7,0,0,1,1,Inativo
9267,179,1,354.0,0,0,1,1,Inativo
9268,180,1,678.3,0,0,1,1,Inativo
9269,179,1,338.7,0,0,1,1,Inativo
9270,179,1,339.6,0,0,1,1,Inativo
9271,179,1,399.9,0,0,1,1,Inativo
9272,179,1,329.4,0,0,1,1,Inativo
9273,179,1,539.5,0,0,1,1,Inativo
9274,179,1,395.6,0,0,1,1,Inativo
9275,179,1,508.5,0,0,1,1,Inativo
9276,179,1,439.0,0,0,1,1,Inativo
9277,179,1,439.5,0,0,1,1,Inativo
9278,179,1,439.0,0,0,1,1,Inativo
9279,179,1,324.6,0,0,1,1,Inativo
9280,179,1,549.5,0,0,1,1,Inativo
9281,179,1,494.5,0,0,1,1,Inativo
9282,206,1,358.5,0,0,1,1,Inativo
9283,204,1,484.5,0,0,1,1,Inativo
9284,205,1,702.0,0,0,1,1,Inativo
9285,205,1,467.6,0,0,1,1,Inativo
9286,205,1,334.8,0,0,1,1,Inativo
9287,204,1,377.4,0,0,1,1,Inativo
9288,204,1,465.7,0,0,1,1,Inativo
9289,203,1,352.8,0,0,1,1,Inativo
9290,179,1,327.2,0,0,1,1,Inativo
9291,179,1,598.6,0,0,1,1,Inativo
9292,179,1,419.4,0,0,1,1,Inativo
9293,178,1,323.7,0,0,1,1,Inativo
9294,179,1,519.2,0,0,1,1,Inativo
9295,178,1,319.2,0,0,1,1,Inativo
9296,178,1,469.3,0,0,1,1,Inativo
9297,179,1,407.8,0,0,1,1,Inativo
9298,178,1,448.4,0,0,1,1,Inativo
9299,178,1,399.9,0,0,1,1,Inativo
9300,178,1,349.4,0,0,1,1,Inativo
9301,179,1,378.8,0,0,1,1,Inativo
9302,178,1,439.6,0,0,1,1,Inativo
9303,178,1,323.8,0,0,1,1,Inativo
9304,178,1,320.6,0,0,1,1,Inativo
9305,179,1,313.7,0,0,1,1,Inativo
9306,179,1,499.3,0,0,1,1,Inativo
9307,178,1,489.3,0,0,1,1,Inativo
9308,179,1,322.8,0,0,1,1,Inativo
9309,179,1,397.8,0,0,1,1,Inativo
9310,178,1,599.5,0,0,1,1,Inativo
9311,178,1,361.0,0,0,1,1,Inativo
9312,178,1,439.6,0,0,1,1,Inativo
9313,178,1,329.7,0,0,1,1,Inativo
9314,178,1,564.2,0,0,1,1,Inativo
9315,178,1,574.2,0,0,1,1,Inativo
9316,178,1,483.4,0,0,1,1,Inativo
9317,178,1,364.7,0,0,1,1,Inativo
9318,178,1,407.6,0,0,1,1,Inativo
9319,178,1,368.8,0,0,1,1,Inativo
9320,178,1,359.6,0,0,1,1,Inativo
9321,178,1,343.6,0,0,1,1,Inativo
9322,178,1,378.0,0,0,1,1,Inativo
9323,178,1,332.8,0,0,1,1,Inativo
9324,178,1,389.6,0,0,1,1,Inativo
9325,178,1,323.7,0,0,1,1,Inativo
9326,178,1,329.7,0,0,1,1,Inativo
9327,178,1,359.6,0,0,1,1,Inativo
9328,178,1,339.6,0,0,1,1,Inativo
9329,178,1,449.5,0,0,1,1,Inativo
9330,177,1,359.5,0,0,1,1,Inativo
9331,177,1,308.5,0,0,1,1,Inativo
9332,177,1,589.7,0,0,1,1,Inativo
9333,177,1,456.3,0,0,1,1,Inativo
9334,177,1,543.3,0,0,1,1,Inativo
9335,177,1,311.4,0,0,1,1,Inativo
9336,177,1,575.3,0,0,1,1,Inativo
9337,177,1,539.1,0,0,1,1,Inativo
9338,177,1,346.9,0,0,1,1,Inativo
9339,177,1,819.1,0,0,1,1,Inativo
9340,177,1,549.5,0,0,1,1,Inativo
9341,177,1,404.5,0,0,1,1,Inativo
9342,177,1,662.1,0,0,1,1,Inativo
9343,177,1,447.0,0,0,1,1,Inativo
9344,177,1,394.5,0,0,1,1,Inativo
9345,177,1,414.6,0,0,1,1,Inativo
9346,177,1,579.6,0,0,1,1,Inativo
9347,177,1,639.9,0,0,1,1,Inativo
9348,177,1,389.4,0,0,1,1,Inativo
9349,177,1,549.2,0,0,1,1,Inativo
9350,177,1,583.9,0,0,1,1,Inativo
9351,177,1,355.86,0,0,1,1,Inativo
9352,177,1,758.2,0,0,1,1,Inativo
9353,177,1,469.5,0,0,1,1,Inativo
9354,177,1,486.9,0,0,1,1,Inativo
9355,177,1,368.7,0,0,1,1,Inativo
9356,177,1,447.0,0,0,1,1,Inativo
9357,177,1,499.77,0,0,1,1,Inativo
9358,177,1,358.6,0,0,1,1,Inativo
9359,177,1,494.6,0,0,1,1,Inativo
9360,177,1,663.7,0,0,1,1,Inativo
9361,177,1,653.3,0,0,1,1,Inativo
9362,177,1,439.4,0,0,1,1,Inativo
9363,177,1,332.9,0,0,1,1,Inativo
9364,177,1,738.6,0,0,1,1,Inativo
9365,177,1,409.9,0,0,1,1,Inativo
9366,177,1,539.2,0,0,1,1,Inativo
9367,176,1,429.8,0,0,1,1,Inativo
9368,176,1,333.4,0,0,1,1,Inativo
9369,177,1,399.6,0,0,1,1,Inativo
9370,177,1,488.7,0,0,1,1,Inativo
9371,176,1,376.6,0,0,1,1,Inativo
9372,176,1,729.0,0,0,1,1,Inativo
9373,176,1,468.3,0,0,1,1,Inativo
9374,176,1,479.2,0,0,1,1,Inativo
9375,176,1,399.6,0,0,1,1,Inativo
9376,210,1,331.6,0,0,1,1,Inativo
9377,176,1,339.7,0,0,1,1,Inativo
9378,176,1,349.5,0,0,1,1,Inativo
9379,176,1,421.3,0,0,1,1,Inativo
9380,176,1,759.1,0,0,1,1,Inativo
9381,176,1,416.4,0,0,1,1,Inativo
9382,176,1,346.95,0,0,1,1,Inativo
9383,176,1,459.5,0,0,1,1,Inativo
9384,176,1,365.99,0,0,1,1,Inativo
9385,176,1,329.7,0,0,1,1,Inativo
9386,176,1,449.6,0,0,1,1,Inativo
9387,176,1,389.3,0,0,1,1,Inativo
9388,176,1,824.1,0,0,1,1,Inativo
9389,176,1,580.0,0,0,1,1,Inativo
9390,176,1,485.3,0,0,1,1,Inativo
9391,176,1,383.1,0,0,1,1,Inativo
9392,176,1,348.8,0,0,1,1,Inativo
9393,176,1,408.9,0,0,1,1,Inativo
9394,176,1,379.6,0,0,1,1,Inativo
9395,176,1,649.2,0,0,1,1,Inativo
9396,176,1,750.4,0,0,1,1,Inativo
9397,176,1,408.5,0,0,1,1,Inativo
9398,176,1,399.8,0,0,1,1,Inativo
9399,175,1,444.93,0,0,1,1,Inativo
9400,175,1,431.66,0,0,1,1,Inativo
9401,175,1,650.2,0,0,1,1,Inativo
9402,175,1,469.5,0,0,1,1,Inativo
9403,175,1,319.5,0,0,1,1,Inativo
9404,175,1,338.9,0,0,1,1,Inativo
9405,175,1,603.2,0,0,1,1,Inativo
9406,175,1,503.55,0,0,1,1,Inativo
9407,175,1,389.9,0,0,1,1,Inativo
9408,175,1,323.55,0,0,1,1,Inativo
9409,175,1,532.6,0,0,1,1,Inativo
9410,175,1,309.5,0,0,1,1,Inativo
9411,175,1,401.1,0,0,1,1,Inativo
9412,175,1,485.3,0,0,1,1,Inativo
9413,175,1,612.4,0,0,1,1,Inativo
9414,175,1,598.8,0,0,1,1,Inativo
9415,175,1,451.08,0,0,1,1,Inativo
9416,175,1,333.53,0,0,1,1,Inativo
9417,175,1,321.9,0,0,1,1,Inativo
9418,175,1,414.5,0,0,1,1,Inativo
9419,175,1,309.49,0,0,1,1,Inativo
9420,175,1,419.4,0,0,1,1,Inativo
9421,175,1,494.1,0,0,1,1,Inativo
9422,175,1,339.7,0,0,1,1,Inativo
9423,175,1,459.3,0,0,1,1,Inativo
9424,175,1,761.8,0,0,1,1,Inativo
9425,175,1,721.1,0,0,1,1,Inativo
9426,175,1,575.28,0,0,1,1,Inativo
9427,175,1,719.1,0,0,1,1,Inativo
9428,203,1,580.9,0,0,1,1,Inativo
9429,202,1,359.4,0,0,1,1,Inativo
9430,202,1,689.1,0,0,1,1,Inativo
9431,202,1,329.4,0,0,1,1,Inativo
9432,202,1,325.2,0,0,1,1,Inativo
9433,202,1,440.3,0,0,1,1,Inativo
9434,202,1,469.8,0,0,1,1,Inativo
9435,201,1,356.1,0,0,1,1,Inativo
9436,175,1,659.4,0,0,1,1,Inativo
9437,175,1,675.2,0,0,1,1,Inativo
9438,175,1,481.58,0,0,1,1,Inativo
9439,174,1,329.7,0,0,1,1,Inativo
9440,175,1,468.6,0,0,1,1,Inativo
9441,175,1,429.6,0,0,1,1,Inativo
9442,175,1,325.8,0,0,1,1,Inativo
9443,175,1,359.6,0,0,1,1,Inativo
9444,175,1,355.5,0,0,1,1,Inativo
9445,175,1,478.2,0,0,1,1,Inativo
9446,174,1,466.5,0,0,1,1,Inativo
9447,174,1,449.6,0,0,1,1,Inativo
9448,174,1,329.7,0,0,1,1,Inativo
9449,174,1,478.6,0,0,1,1,Inativo
9450,174,1,349.7,0,0,1,1,Inativo
9451,174,1,384.9,0,0,1,1,Inativo
9452,174,1,383.2,0,0,1,1,Inativo
9453,174,1,389.4,0,0,1,1,Inativo
9454,174,1,459.09,0,0,1,1,Inativo
9455,174,1,663.9,0,0,1,1,Inativo
9456,174,1,398.6,0,0,1,1,Inativo
9457,174,1,309.7,0,0,1,1,Inativo
9458,174,1,339.7,0,0,1,1,Inativo
9459,174,1,329.7,0,0,1,1,Inativo
9460,174,1,399.6,0,0,1,1,Inativo
9461,174,1,329.7,0,0,1,1,Inativo
9462,174,1,559.5,0,0,1,1,Inativo
9463,174,1,399.6,0,0,1,1,Inativo
9464,174,1,557.3,0,0,1,1,Inativo
9465,174,1,668.9,0,0,1,1,Inativo
9466,174,1,339.4,0,0,1,1,Inativo
9467,174,1,542.99,0,0,1,1,Inativo
9468,174,1,329.7,0,0,1,1,Inativo
9469,174,1,334.7,0,0,1,1,Inativo
9470,174,1,421.3,0,0,1,1,Inativo
9471,174,1,542.44,0,0,1,1,Inativo
9472,174,1,559.2,0,0,1,1,Inativo
9473,174,1,419.4,0,0,1,1,Inativo
9474,174,1,324.3,0,0,1,1,Inativo
9475,174,1,392.4,0,0,1,1,Inativo
9476,173,1,386.4,0,0,1,1,Inativo
9477,174,1,499.3,0,0,1,1,Inativo
9478,174,1,329.7,0,0,1,1,Inativo
9479,173,1,485.78,0,0,1,1,Inativo
9480,173,1,329.7,0,0,1,1,Inativo
9481,173,1,541.03,0,0,1,1,Inativo
9482,173,1,409.5,0,0,1,1,Inativo
9483,173,1,319.6,0,0,1,1,Inativo
9484,173,1,399.6,0,0,1,1,Inativo
9485,173,1,411.2,0,0,1,1,Inativo
9486,173,1,455.5,0,0,1,1,Inativo
9487,173,1,379.6,0,0,1,1,Inativo
9488,173,1,421.3,0,0,1,1,Inativo
9489,173,1,321.6,0,0,1,1,Inativo
9490,173,1,349.5,0,0,1,1,Inativo
9491,173,1,349.6,0,0,1,1,Inativo
9492,173,1,396.5,0,0,1,1,Inativo
9493,173,1,339.6,0,0,1,1,Inativo
9494,173,1,749.4,0,0,1,1,Inativo
9495,173,1,509.5,0,0,1,1,Inativo
9496,173,1,313.4,0,0,1,1,Inativo
9497,173,1,355.77,0,0,1,1,Inativo
9498,173,1,329.7,0,0,1,1,Inativo
9499,173,1,329.7,0,0,1,1,Inativo
9500,173,1,339.7,0,0,1,1,Inativo
9501,173,1,437.8,0,0,1,1,Inativo
9502,173,1,409.5,0,0,1,1,Inativo
9503,173,1,436.5,0,0,1,1,Inativo
9504,173,1,548.9,0,0,1,1,Inativo
9505,173,1,385.5,0,0,1,1,Inativo
9506,173,1,339.7,0,0,1,1,Inativo
9507,173,1,549.4,0,0,1,1,Inativo
9508,173,1,384.3,0,0,1,1,Inativo
9509,173,1,331.0,0,0,1,1,Inativo
9510,172,1,489.8,0,0,1,1,Inativo
9511,172,1,389.5,0,0,1,1,Inativo
9512,172,1,329.7,0,0,1,1,Inativo
9513,172,1,328.8,0,0,1,1,Inativo
9514,173,1,529.5,0,0,1,1,Inativo
9515,173,1,510.6,0,0,1,1,Inativo
9516,172,1,326.6,0,0,1,1,Inativo
9517,173,1,689.5,0,0,1,1,Inativo
9518,173,1,352.5,0,0,1,1,Inativo
9519,173,1,329.7,0,0,1,1,Inativo
9520,173,1,451.89,0,0,1,1,Inativo
9521,173,1,769.3,0,0,1,1,Inativo
9522,173,1,423.98,0,0,1,1,Inativo
9523,172,1,318.9,0,0,1,1,Inativo
9524,172,1,544.2,0,0,1,1,Inativo
9525,172,1,359.7,0,0,1,1,Inativo
9526,172,1,329.7,0,0,1,1,Inativo
9527,172,1,306.6,0,0,1,1,Inativo
9528,172,1,509.4,0,0,1,1,Inativo
9529,172,1,662.15,0,0,1,1,Inativo
9530,172,1,439.6,0,0,1,1,Inativo
9531,172,1,349.03,0,0,1,1,Inativo
9532,172,1,439.2,0,0,1,1,Inativo
9533,172,1,323.7,0,0,1,1,Inativo
9534,172,1,328.0,0,0,1,1,Inativo
9535,172,1,329.7,0,0,1,1,Inativo
9536,172,1,379.6,0,0,1,1,Inativo
9537,172,1,395.4,0,0,1,1,Inativo
9538,172,1,788.8,0,0,1,1,Inativo
9539,172,1,551.7,0,0,1,1,Inativo
9540,172,1,574.8,0,0,1,1,Inativo
9541,172,1,381.4,0,0,1,1,Inativo
9542,172,1,359.6,0,0,1,1,Inativo
9543,172,1,699.0,0,0,1,1,Inativo
9544,172,1,846.0,0,0,1,1,Inativo
9545,172,1,318.0,0,0,1,1,Inativo
9546,172,1,361.9,0,0,1,1,Inativo
9547,172,1,358.71,0,0,1,1,Inativo
9548,172,1,439.2,0,0,1,1,Inativo
9549,172,1,568.5,0,0,1,1,Inativo
9550,172,1,499.0,0,0,1,1,Inativo
9551,172,1,374.9,0,0,1,1,Inativo
9552,172,1,477.11,0,0,1,1,Inativo
9553,172,1,346.44,0,0,1,1,Inativo
9554,172,1,349.3,0,0,1,1,Inativo
9555,172,1,339.7,0,0,1,1,Inativo
9556,172,1,439.4,0,0,1,1,Inativo
9557,172,1,329.7,0,0,1,1,Inativo
9558,172,1,349.2,0,0,1,1,Inativo
9559,172,1,588.9,0,0,1,1,Inativo
9560,172,1,562.9,0,0,1,1,Inativo
9561,172,1,414.6,0,0,1,1,Inativo
9562,172,1,469.3,0,0,1,1,Inativo
9563,172,1,379.4,0,0,1,1,Inativo
9564,172,1,594.2,0,0,1,1,Inativo
9565,172,1,582.12,0,0,1,1,Inativo
9566,172,1,339.7,0,0,1,1,Inativo
9567,172,1,618.9,0,0,1,1,Inativo
9568,172,1,331.6,0,0,1,1,Inativo
9569,172,1,538.6,0,0,1,1,Inativo
9570,172,1,319.6,0,0,1,1,Inativo
9571,172,1,576.6,0,0,1,1,Inativo
9572,172,1,350.5,0,0,1,1,Inativo
9573,172,1,349.5,0,0,1,1,Inativo
9574,172,1,379.3,0,0,1,1,Inativo
9575,172,1,499.5,0,0,1,1,Inativo
9576,172,1,361.4,0,0,1,1,Inativo
9577,172,1,378.6,0,0,1,1,Inativo
9578,172,1,755.2,0,0,1,1,Inativo
9579,172,1,329.7,0,0,1,1,Inativo
9580,172,1,484.6,0,0,1,1,Inativo
9581,172,1,311.5,0,0,1,1,Inativo
9582,172,1,724.1,0,0,1,1,Inativo
9583,172,1,359.7,0,0,1,1,Inativo
9584,172,1,334.5,0,0,1,1,Inativo
9585,172,1,315.7,0,0,1,1,Inativo
9586,172,1,329.6,0,0,1,1,Inativo
9587,199,1,423.5,0,0,1,1,Inativo
9588,200,1,517.6,0,0,1,1,Inativo
9589,199,1,516.9,0,0,1,1,Inativo
9590,199,1,449.5,0,0,1,1,Inativo
9591,199,1,499.5,0,0,1,1,Inativo
9592,200,1,319.6,0,0,1,1,Inativo
9593,200,1,328.8,0,0,1,1,Inativo
9594,199,1,329.7,0,0,1,1,Inativo
9595,200,1,309.6,0,0,1,1,Inativo
9596,172,1,369.4,0,0,1,1,Inativo
9597,172,1,349.7,0,0,1,1,Inativo
9598,172,1,378.7,0,0,1,1,Inativo
9599,172,1,329.5,0,0,1,1,Inativo
9600,172,1,315.6,0,0,1,1,Inativo
9601,172,1,323.7,0,0,1,1,Inativo
9602,172,1,351.7,0,0,1,1,Inativo
9603,172,1,559.4,0,0,1,1,Inativo
9604,172,1,408.7,0,0,1,1,Inativo
9605,172,1,328.7,0,0,1,1,Inativo
9606,172,1,349.5,0,0,1,1,Inativo
9607,172,1,549.4,0,0,1,1,Inativo
9608,172,1,587.2,0,0,1,1,Inativo
9609,172,1,350.3,0,0,1,1,Inativo
9610,172,1,389.6,0,0,1,1,Inativo
9611,172,1,509.1,0,0,1,1,Inativo
9612,172,1,349.3,0,0,1,1,Inativo
9613,172,1,351.4,0,0,1,1,Inativo
9614,172,1,469.4,0,0,1,1,Inativo
9615,172,1,308.7,0,0,1,1,Inativo
9616,172,1,312.9,0,0,1,1,Inativo
9617,172,1,340.7,0,0,1,1,Inativo
9618,171,1,459.5,0,0,1,1,Inativo
9619,171,1,745.5,0,0,1,1,Inativo
9620,171,1,499.3,0,0,1,1,Inativo
9621,172,1,319.6,0,0,1,1,Inativo
9622,171,1,358.8,0,0,1,1,Inativo
9623,171,1,449.5,0,0,1,1,Inativo
9624,171,1,737.5,0,0,1,1,Inativo
9625,171,1,331.4,0,0,1,1,Inativo
9626,171,1,329.7,0,0,1,1,Inativo
9627,171,1,703.3,0,0,1,1,Inativo
9628,171,1,594.2,0,0,1,1,Inativo
9629,171,1,577.8,0,0,1,1,Inativo
9630,171,1,329.5,0,0,1,1,Inativo
9631,212,1,331.6,0,0,1,1,Inativo
9632,171,1,339.7,0,0,1,1,Inativo
9633,171,1,333.7,0,0,1,1,Inativo
9634,171,1,539.5,0,0,1,1,Inativo
9635,171,1,362.5,0,0,1,1,Inativo
9636,171,1,564.93,0,0,1,1,Inativo
9637,171,1,379.2,0,0,1,1,Inativo
9638,171,1,327.7,0,0,1,1,Inativo
9639,171,1,419.52,0,0,1,1,Inativo
